,datatime,open,high,low,close,volume
15890,1638117000000,54058.14000000,54220.97000000,53942.01000000,54188.43000000,719.98930000
15891,1638118800000,54188.43000000,54287.25000000,54050.00000000,54053.57000000,454.33529000
15892,1638120600000,54057.59000000,54100.00000000,53800.00000000,53896.37000000,904.00947000
15893,1638122400000,53896.36000000,53997.90000000,53685.00000000,53685.80000000,658.27789000
15894,1638124200000,53685.81000000,54186.17000000,53256.64000000,54108.99000000,2299.85521000
15895,1638126000000,54108.99000000,54688.22000000,54044.98000000,54494.38000000,1200.12208000
15896,1638127800000,54494.38000000,54967.50000000,54494.38000000,54617.85000000,1049.10385000
15897,1638129600000,54617.85000000,54840.50000000,54617.84000000,54779.35000000,498.99848000
15898,1638131400000,54779.35000000,55149.99000000,54779.34000000,54918.51000000,805.77347000
15899,1638133200000,54918.51000000,55798.22000000,54863.01000000,55762.30000000,1340.53412000
15900,1638135000000,55762.30000000,56390.00000000,55620.00000000,56273.23000000,1777.43783000
15901,1638136800000,56273.23000000,56729.72000000,56165.98000000,56307.48000000,1628.17482000
15902,1638138600000,56315.88000000,56420.00000000,56023.01000000,56029.82000000,799.59768000
15903,1638140400000,56029.81000000,57445.05000000,56000.00000000,57268.27000000,2541.21509000
15904,1638142200000,57268.26000000,57443.21000000,57045.00000000,57274.88000000,927.57244000
15905,1638144000000,57274.89000000,57777.00000000,57136.56000000,57761.22000000,1511.67133000
15906,1638145800000,57761.21000000,58000.15000000,57462.84000000,57765.73000000,1561.86315000
15907,1638147600000,57765.73000000,58242.09000000,57599.87000000,57699.98000000,1732.46084000
15908,1638149400000,57699.99000000,57734.56000000,57501.99000000,57639.76000000,997.37389000
15909,1638151200000,57643.14000000,57715.42000000,57464.18000000,57485.96000000,891.72040000
15910,1638153000000,57485.95000000,57587.12000000,57269.72000000,57309.25000000,877.42565000
15911,1638154800000,57309.26000000,57398.49000000,57176.00000000,57339.48000000,978.30125000
15912,1638156600000,57339.48000000,57426.95000000,57234.99000000,57359.02000000,669.87768000
15913,1638158400000,57359.02000000,57642.93000000,57274.28000000,57288.58000000,898.02706000
15914,1638160200000,57286.83000000,57481.60000000,57232.00000000,57249.58000000,460.94871000
15915,1638162000000,57249.58000000,57320.02000000,57209.06000000,57241.21000000,370.01331000
15916,1638163800000,57241.21000000,57384.99000000,57200.00000000,57325.75000000,431.73787000
15917,1638165600000,57325.76000000,57498.70000000,57319.51000000,57469.66000000,469.98849000
15918,1638167400000,57469.67000000,57500.63000000,57309.65000000,57426.91000000,532.86351000
15919,1638169200000,57426.92000000,57688.00000000,57390.00000000,57680.82000000,622.14706000
15920,1638171000000,57680.82000000,57683.99000000,57450.76000000,57515.13000000,425.12037000
15921,1638172800000,57512.17000000,57642.85000000,57188.66000000,57227.44000000,593.95145000
15922,1638174600000,57227.43000000,57371.86000000,57167.14000000,57250.09000000,422.80078000
15923,1638176400000,57250.09000000,57400.00000000,57225.00000000,57294.50000000,352.60597000
15924,1638178200000,57294.50000000,57356.94000000,56666.67000000,56871.48000000,1327.53359000
15925,1638180000000,56871.48000000,57387.87000000,56800.00000000,57345.72000000,1092.79252000
15926,1638181800000,57345.72000000,57385.00000000,57070.74000000,57170.50000000,476.36938000
15927,1638183600000,57170.49000000,57300.00000000,57056.16000000,57070.00000000,419.29759000
15928,1638185400000,57070.00000000,57146.63000000,56861.82000000,56883.29000000,696.92594000
15929,1638187200000,56883.29000000,57100.00000000,56854.59000000,56913.15000000,484.81878000
15930,1638189000000,56913.16000000,57065.35000000,56850.00000000,56900.01000000,604.73596000
15931,1638190800000,56900.01000000,57315.29000000,56860.00000000,57003.08000000,947.39038000
15932,1638192600000,57003.09000000,57500.00000000,56998.84000000,57293.88000000,1160.15059000
15933,1638194400000,57293.87000000,57430.00000000,57113.10000000,57116.51000000,588.18164000
15934,1638196200000,57116.51000000,57147.46000000,56931.92000000,57031.09000000,645.43420000
15935,1638198000000,57031.09000000,57079.15000000,56812.16000000,56954.72000000,570.70621000
15936,1638199800000,56954.72000000,57140.00000000,56799.21000000,57125.93000000,694.27410000
15937,1638201600000,57125.93000000,57180.68000000,57000.01000000,57066.94000000,578.03707000
15938,1638203400000,57066.94000000,57492.32000000,57030.00000000,57467.80000000,930.53717000
15939,1638205200000,57467.79000000,58666.00000000,57407.26000000,58566.84000000,3558.06076000
15940,1638207000000,58566.84000000,58776.98000000,58489.26000000,58621.72000000,1534.68597000
15941,1638208800000,58621.73000000,58865.97000000,58479.79000000,58611.93000000,1132.77920000
15942,1638210600000,58611.89000000,58741.76000000,58491.09000000,58633.12000000,544.18181000
15943,1638212400000,58633.12000000,58654.55000000,58117.87000000,58144.41000000,1170.68157000
15944,1638214200000,58144.40000000,58236.47000000,57777.14000000,57880.67000000,1018.41974000
15945,1638216000000,57880.67000000,58060.18000000,57703.57000000,58015.87000000,697.19750000
15946,1638217800000,58015.86000000,58249.99000000,57950.00000000,58038.63000000,513.47827000
15947,1638219600000,58034.21000000,58358.00000000,57987.82000000,58291.00000000,743.55966000
15948,1638221400000,58291.00000000,58400.00000000,58130.17000000,58247.18000000,686.98081000
15949,1638223200000,58247.17000000,58353.01000000,58115.26000000,58187.94000000,747.77826000
15950,1638225000000,58187.94000000,58205.93000000,58020.25000000,58048.28000000,555.73265000
15951,1638226800000,58048.27000000,58099.64000000,57809.46000000,58005.19000000,672.57495000
15952,1638228600000,58005.19000000,58023.59000000,57667.00000000,57776.25000000,531.08505000
15953,1638230400000,57776.25000000,57964.18000000,57552.38000000,57808.30000000,736.64685000
15954,1638232200000,57808.31000000,57900.00000000,57515.38000000,57707.38000000,668.00820000
15955,1638234000000,57707.38000000,57775.70000000,57036.54000000,57139.89000000,1455.83115000
15956,1638235800000,57139.89000000,57376.19000000,57139.89000000,57260.06000000,851.17463000
15957,1638237600000,57260.05000000,57512.41000000,57215.13000000,57399.97000000,663.22098000
15958,1638239400000,57399.98000000,57449.38000000,57270.54000000,57357.85000000,394.84378000
15959,1638241200000,57357.86000000,57414.11000000,57160.87000000,57174.34000000,504.62402000
15960,1638243000000,57174.34000000,57218.51000000,56770.01000000,57092.92000000,1072.82231000
15961,1638244800000,57092.91000000,57277.33000000,56983.97000000,57155.05000000,564.96937000
15962,1638246600000,57155.06000000,57231.88000000,57050.00000000,57205.00000000,363.53799000
15963,1638248400000,57205.00000000,57282.11000000,56800.00000000,56826.92000000,574.86381000
15964,1638250200000,56826.92000000,56941.98000000,56280.37000000,56286.07000000,1071.31767000
15965,1638252000000,56297.88000000,56363.64000000,55875.55000000,56330.18000000,1499.84152000
15966,1638253800000,56330.18000000,56561.36000000,56211.46000000,56534.19000000,629.53451000
15967,1638255600000,56534.20000000,56767.78000000,56390.01000000,56479.73000000,941.79002000
15968,1638257400000,56479.73000000,56576.16000000,56212.12000000,56510.08000000,511.60742000
15969,1638259200000,56510.08000000,56607.49000000,56236.54000000,56537.33000000,745.92053000
15970,1638261000000,56537.32000000,57386.58000000,56427.50000000,56762.00000000,1404.54724000
15971,1638262800000,56762.00000000,57001.77000000,56260.00000000,56463.90000000,873.39639000
15972,1638264600000,56463.89000000,56836.35000000,56341.63000000,56729.15000000,556.02525000
15973,1638266400000,56729.15000000,56898.19000000,56561.44000000,56668.20000000,566.91218000
15974,1638268200000,56668.20000000,57224.13000000,56647.87000000,57141.94000000,901.47996000
15975,1638270000000,57141.94000000,57271.85000000,56904.61000000,57252.33000000,772.01074000
15976,1638271800000,57252.34000000,57713.91000000,57194.11000000,57602.45000000,1599.42517000
15977,1638273600000,57602.45000000,58314.20000000,57596.74000000,57932.63000000,1957.73767000
15978,1638275400000,57932.62000000,58167.99000000,57799.95000000,57819.22000000,928.97357000
15979,1638277200000,57819.22000000,58300.00000000,57613.79000000,58019.99000000,1292.35914000
15980,1638279000000,58020.00000000,58349.87000000,57844.99000000,58316.91000000,1066.52909000
15981,1638280800000,58316.91000000,58545.41000000,58120.88000000,58344.00000000,1567.63724000
15982,1638282600000,58344.00000000,58421.00000000,58039.61000000,58397.74000000,1347.57723000
15983,1638284400000,58397.74000000,59125.61000000,58317.74000000,59065.17000000,2609.87672000
15984,1638286200000,59065.17000000,59176.99000000,57102.05000000,57238.84000000,3120.04529000
15985,1638288000000,57233.80000000,57504.22000000,56506.72000000,57300.00000000,3972.65476000
15986,1638289800000,57300.01000000,57749.99000000,56510.00000000,56777.38000000,1878.81701000
15987,1638291600000,56777.38000000,57178.32000000,56500.00000000,57053.60000000,1062.49511000
15988,1638293400000,57053.60000000,57598.22000000,57012.60000000,57370.94000000,829.52605000
15989,1638295200000,57370.95000000,57550.00000000,57197.06000000,57504.82000000,698.60709000
15990,1638297000000,57504.81000000,58380.41000000,57469.07000000,58319.92000000,1064.81030000
15991,1638298800000,58319.92000000,58334.00000000,57642.57000000,57774.87000000,800.87179000
15992,1638300600000,57774.88000000,57936.51000000,57381.62000000,57629.99000000,653.62799000
15993,1638302400000,57629.99000000,57754.63000000,57193.17000000,57402.00000000,556.33966000
15994,1638304200000,57402.01000000,57735.00000000,57226.08000000,57400.41000000,547.77363000
15995,1638306000000,57400.41000000,57786.08000000,57286.30000000,57287.58000000,564.48746000
15996,1638307800000,57287.58000000,57366.59000000,56850.00000000,57097.79000000,888.28825000
15997,1638309600000,57097.80000000,57534.54000000,57000.78000000,57447.97000000,419.56929000
15998,1638311400000,57447.97000000,57450.96000000,57167.92000000,57267.91000000,303.75256000
15999,1638313200000,57267.90000000,57424.23000000,57003.67000000,57247.46000000,463.68861000
16000,1638315000000,57247.46000000,57276.69000000,56762.39000000,56950.56000000,640.65474000
16001,1638316800000,56950.56000000,57530.96000000,56630.00000000,57507.44000000,1088.39380000
16002,1638318600000,57507.44000000,57686.12000000,57211.56000000,57577.07000000,605.33689000
16003,1638320400000,57577.07000000,57577.08000000,57000.00000000,57084.40000000,703.21897000
16004,1638322200000,57084.39000000,57240.46000000,56920.00000000,56994.58000000,717.87416000
16005,1638324000000,56990.52000000,57088.07000000,56800.00000000,56898.01000000,610.03311000
16006,1638325800000,56898.01000000,57362.68000000,56889.54000000,57261.52000000,763.96830000
16007,1638327600000,57261.51000000,57344.99000000,57069.73000000,57102.14000000,687.49348000
16008,1638329400000,57102.14000000,57390.00000000,57001.00000000,57362.01000000,763.48379000
16009,1638331200000,57362.04000000,57415.16000000,57120.00000000,57148.34000000,532.93901000
16010,1638333000000,57148.34000000,57230.22000000,56977.59000000,57054.36000000,663.50361000
16011,1638334800000,57054.35000000,57130.76000000,56800.00000000,56864.99000000,621.05734000
16012,1638336600000,56864.99000000,56932.57000000,56725.00000000,56782.01000000,471.47231000
16013,1638338400000,56782.00000000,57098.93000000,56666.66000000,56912.38000000,592.22913000
16014,1638340200000,56912.38000000,57074.86000000,56813.29000000,56933.02000000,392.19883000
16015,1638342000000,56933.02000000,57300.00000000,56819.00000000,57142.00000000,901.78582000
16016,1638343800000,57142.01000000,57253.99000000,57024.64000000,57163.87000000,701.13573000
16017,1638345600000,57163.87000000,57738.16000000,56852.34000000,57601.18000000,1333.81039000
16018,1638347400000,57601.18000000,57850.00000000,56800.00000000,56901.64000000,1592.41196000
16019,1638349200000,56907.34000000,57083.63000000,56717.22000000,56954.99000000,753.36341000
16020,1638351000000,56954.99000000,57182.99000000,56869.92000000,57099.39000000,917.58607000
16021,1638352800000,57099.38000000,57176.52000000,57001.00000000,57050.01000000,829.90751000
16022,1638354600000,57050.00000000,57074.99000000,56821.63000000,56963.48000000,674.29025000
16023,1638356400000,56963.49000000,56990.30000000,56758.87000000,56847.72000000,866.42064000
16024,1638358200000,56847.72000000,57223.01000000,56825.28000000,57157.93000000,827.38003000
16025,1638360000000,57160.66000000,57384.75000000,57052.74000000,57232.01000000,676.74402000
16026,1638361800000,57232.01000000,57289.79000000,57000.00000000,57100.20000000,593.60767000
16027,1638363600000,57100.20000000,57458.55000000,57038.64000000,57350.00000000,929.72490000
16028,1638365400000,57350.00000000,57925.00000000,57350.00000000,57646.50000000,1432.44083000
16029,1638367200000,57646.49000000,58527.78000000,57639.62000000,58501.68000000,2427.72229000
16030,1638369000000,58501.67000000,58743.40000000,58166.46000000,58536.42000000,1900.01354000
16031,1638370800000,58536.41000000,58819.45000000,58275.03000000,58488.01000000,1388.67344000
16032,1638372600000,58488.02000000,58755.00000000,58300.00000000,58614.49000000,1431.28173000
16033,1638374400000,58614.49000000,59053.55000000,58564.85000000,58796.00000000,1984.09129000
16034,1638376200000,58796.00000000,58850.00000000,58400.00000000,58430.46000000,839.14770000
16035,1638378000000,58430.45000000,58587.13000000,58330.00000000,58341.89000000,681.08497000
16036,1638379800000,58341.88000000,58580.00000000,57958.02000000,57994.96000000,1046.45543000
16037,1638381600000,57994.97000000,58107.00000000,57538.90000000,57811.08000000,1278.89092000
16038,1638383400000,57811.07000000,58052.76000000,57400.00000000,57461.32000000,948.60705000
16039,1638385200000,57461.32000000,57563.86000000,57000.89000000,57482.15000000,1391.60890000
16040,1638387000000,57482.16000000,57693.00000000,57390.73000000,57427.90000000,804.31678000
16041,1638388800000,57427.91000000,57459.36000000,56743.25000000,56942.64000000,1261.69804000
16042,1638390600000,56942.63000000,57241.42000000,56618.72000000,56788.54000000,1230.02528000
16043,1638392400000,56788.54000000,57000.27000000,56458.01000000,56543.00000000,1297.09625000
16044,1638394200000,56543.01000000,57030.14000000,56501.00000000,56987.82000000,780.56750000
16045,1638396000000,56987.82000000,57140.06000000,56633.32000000,56904.74000000,740.69192000
16046,1638397800000,56904.74000000,57100.00000000,56715.24000000,57057.38000000,430.30928000
16047,1638399600000,57057.39000000,57244.11000000,56977.70000000,57176.61000000,503.94355000
16048,1638401400000,57176.60000000,57233.97000000,57014.44000000,57184.07000000,346.59874000
16049,1638403200000,57184.07000000,57195.67000000,56876.47000000,56999.23000000,901.06722000
16050,1638405000000,56999.22000000,57158.00000000,56686.00000000,57009.29000000,736.85599000
16051,1638406800000,57009.30000000,57360.88000000,56780.00000000,57295.46000000,662.60914000
16052,1638408600000,57295.46000000,57375.47000000,57068.12000000,57201.41000000,644.71995000
16053,1638410400000,57201.40000000,57221.73000000,56821.65000000,56898.37000000,780.73340000
16054,1638412200000,56898.36000000,57176.00000000,56898.35000000,56950.36000000,581.18884000
16055,1638414000000,56954.34000000,56954.34000000,55777.77000000,55951.34000000,3119.24510000
16056,1638415800000,55950.15000000,56486.69000000,55843.72000000,56300.12000000,1170.28590000
16057,1638417600000,56300.12000000,56582.40000000,56219.58000000,56579.50000000,727.60738000
16058,1638419400000,56579.51000000,56666.00000000,56433.96000000,56475.01000000,648.54798000
16059,1638421200000,56475.00000000,56950.05000000,56465.08000000,56821.84000000,908.07783000
16060,1638423000000,56821.84000000,56976.25000000,56715.80000000,56907.99000000,575.06613000
16061,1638424800000,56907.99000000,56908.00000000,56528.76000000,56731.69000000,677.64586000
16062,1638426600000,56731.70000000,56731.70000000,56341.30000000,56653.05000000,699.00459000
16063,1638428400000,56653.05000000,56961.43000000,56592.34000000,56878.02000000,606.03814000
16064,1638430200000,56878.01000000,56942.28000000,56601.10000000,56810.43000000,415.59405000
16065,1638432000000,56810.42000000,57150.00000000,56738.92000000,57129.99000000,706.87301000
16066,1638433800000,57130.00000000,57175.65000000,56896.93000000,56944.94000000,715.99345000
16067,1638435600000,56944.93000000,57088.30000000,56749.99000000,56781.12000000,537.51255000
16068,1638437400000,56781.11000000,56852.25000000,56567.97000000,56683.64000000,894.85968000
16069,1638439200000,56683.64000000,56788.00000000,56420.83000000,56521.02000000,527.03871000
16070,1638441000000,56521.03000000,56642.85000000,56443.08000000,56553.26000000,413.33140000
16071,1638442800000,56547.88000000,56617.09000000,56050.00000000,56404.27000000,1072.49714000
16072,1638444600000,56404.28000000,56638.07000000,56038.15000000,56314.20000000,889.48229000
16073,1638446400000,56309.51000000,56455.91000000,56012.82000000,56409.20000000,718.78591000
16074,1638448200000,56409.21000000,56590.02000000,56255.12000000,56521.12000000,713.19383000
16075,1638450000000,56521.13000000,56629.04000000,56062.00000000,56092.76000000,815.06127000
16076,1638451800000,56092.76000000,56487.18000000,56086.38000000,56450.65000000,670.30011000
16077,1638453600000,56450.66000000,56744.99000000,56306.00000000,56466.88000000,738.94466000
16078,1638455400000,56466.88000000,57188.32000000,56350.00000000,57097.76000000,1314.88392000
16079,1638457200000,57097.77000000,57367.67000000,56470.06000000,56616.77000000,1355.88522000
16080,1638459000000,56616.78000000,56694.55000000,56105.59000000,56520.81000000,1153.47235000
16081,1638460800000,56516.95000000,56719.02000000,56233.31000000,56273.70000000,1119.86627000
16082,1638462600000,56273.69000000,56404.64000000,56001.00000000,56329.00000000,1144.51586000
16083,1638464400000,56329.00000000,56576.90000000,56265.00000000,56523.92000000,772.52180000
16084,1638466200000,56523.93000000,56668.00000000,56450.77000000,56576.78000000,698.40603000
16085,1638468000000,56576.77000000,56595.00000000,56150.02000000,56189.01000000,655.45249000
16086,1638469800000,56189.02000000,56737.99000000,56133.07000000,56719.45000000,653.71377000
16087,1638471600000,56719.46000000,56945.52000000,56598.81000000,56770.00000000,949.52138000
16088,1638473400000,56768.54000000,56850.00000000,56501.41000000,56616.28000000,419.65482000
16089,1638475200000,56616.27000000,56992.55000000,56540.00000000,56985.13000000,749.79557000
16090,1638477000000,56985.13000000,57221.00000000,56867.01000000,57028.13000000,779.14454000
16091,1638478800000,57028.12000000,57033.10000000,56772.16000000,56803.26000000,432.41744000
16092,1638480600000,56803.27000000,57034.20000000,56803.26000000,56858.71000000,378.87108000
16093,1638482400000,56858.70000000,56858.75000000,56632.13000000,56714.51000000,348.69595000
16094,1638484200000,56712.37000000,56918.35000000,56601.00000000,56841.70000000,350.79665000
16095,1638486000000,56841.70000000,56917.30000000,56510.37000000,56529.38000000,595.76657000
16096,1638487800000,56529.38000000,56644.23000000,56365.00000000,56480.34000000,432.51654000
16097,1638489600000,56484.26000000,56609.89000000,56419.09000000,56484.04000000,504.67667000
16098,1638491400000,56484.05000000,56772.24000000,56479.84000000,56513.44000000,343.24925000
16099,1638493200000,56513.44000000,56727.18000000,56457.01000000,56494.86000000,472.44405000
16100,1638495000000,56494.87000000,56589.42000000,56354.68000000,56494.53000000,579.37020000
16101,1638496800000,56494.53000000,56576.52000000,56401.00000000,56431.81000000,401.42691000
16102,1638498600000,56431.82000000,56474.62000000,56050.81000000,56257.75000000,993.03809000
16103,1638500400000,56257.74000000,56296.82000000,56089.00000000,56271.63000000,504.42709000
16104,1638502200000,56271.63000000,56528.81000000,56214.41000000,56323.01000000,609.04644000
16105,1638504000000,56318.89000000,56650.00000000,56229.98000000,56631.17000000,748.46157000
16106,1638505800000,56631.16000000,56700.00000000,56500.00000000,56587.40000000,570.40189000
16107,1638507600000,56587.40000000,56649.18000000,56407.00000000,56432.63000000,369.88497000
16108,1638509400000,56432.62000000,57045.44000000,56414.78000000,56725.86000000,1231.82091000
16109,1638511200000,56725.86000000,56860.00000000,56664.71000000,56829.06000000,752.12290000
16110,1638513000000,56829.07000000,56967.17000000,56794.47000000,56847.26000000,479.11281000
16111,1638514800000,56847.27000000,56925.57000000,56745.76000000,56888.13000000,471.45888000
16112,1638516600000,56888.14000000,56971.05000000,56616.97000000,56733.69000000,577.18922000
16113,1638518400000,56733.70000000,56808.87000000,56489.22000000,56498.21000000,665.07065000
16114,1638520200000,56498.21000000,56590.00000000,56454.47000000,56581.05000000,426.44277000
16115,1638522000000,56581.05000000,56589.98000000,56426.35000000,56466.04000000,360.84548000
16116,1638523800000,56466.05000000,56849.58000000,56466.04000000,56815.60000000,633.08454000
16117,1638525600000,56815.60000000,57330.00000000,56815.59000000,56901.44000000,1490.98288000
16118,1638527400000,56901.43000000,56913.78000000,56664.27000000,56826.79000000,819.34980000
16119,1638529200000,56826.80000000,57155.70000000,56826.79000000,57042.48000000,691.80379000
16120,1638531000000,57042.47000000,57049.99000000,56800.00000000,56959.77000000,661.45211000
16121,1638532800000,56959.77000000,57187.63000000,56924.30000000,56930.59000000,809.23236000
16122,1638534600000,56930.60000000,56968.76000000,56747.36000000,56789.77000000,645.11316000
16123,1638536400000,56789.76000000,56956.99000000,56750.70000000,56920.78000000,615.19046000
16124,1638538200000,56920.78000000,57600.00000000,56731.09000000,56863.20000000,1964.45461000
16125,1638540000000,56863.20000000,56944.52000000,56541.37000000,56716.67000000,959.05605000
16126,1638541800000,56716.66000000,56795.95000000,56162.03000000,56239.08000000,1422.13240000
16127,1638543600000,56239.08000000,56351.17000000,56062.03000000,56315.03000000,1468.19510000
16128,1638545400000,56315.02000000,56315.03000000,55722.00000000,55975.32000000,1700.17403000
16129,1638547200000,55975.33000000,55975.33000000,54910.22000000,55408.61000000,3934.90412000
16130,1638549000000,55408.62000000,55549.99000000,54853.21000000,55000.00000000,1760.02904000
16131,1638550800000,54997.17000000,55084.27000000,54600.00000000,54868.40000000,1778.97113000
16132,1638552600000,54868.40000000,55059.03000000,54710.88000000,54982.31000000,1120.07412000
16133,1638554400000,54982.31000000,55151.94000000,54876.74000000,55021.51000000,665.29109000
16134,1638556200000,55021.52000000,55136.09000000,54451.11000000,54881.62000000,1377.95456000
16135,1638558000000,54881.63000000,54910.00000000,54211.01000000,54326.57000000,1309.70870000
16136,1638559800000,54326.56000000,54416.92000000,53750.00000000,53838.65000000,2578.01089000
16137,1638561600000,53838.66000000,54251.00000000,51680.00000000,53077.00000000,9838.42022000
16138,1638563400000,53077.01000000,53550.00000000,52622.22000000,53454.00000000,3789.73388000
16139,1638565200000,53453.99000000,54045.42000000,53333.33000000,53714.10000000,1923.50856000
16140,1638567000000,53714.11000000,53949.99000000,53600.01000000,53610.01000000,913.22991000
16141,1638568800000,53610.00000000,53738.20000000,53029.98000000,53375.45000000,1279.48046000
16142,1638570600000,53375.45000000,53712.14000000,53343.85000000,53409.48000000,648.18997000
16143,1638572400000,53409.48000000,53677.47000000,53310.55000000,53571.27000000,505.87154000
16144,1638574200000,53571.26000000,53833.82000000,53456.81000000,53601.05000000,563.60004000
16145,1638576000000,53601.05000000,53859.10000000,53500.00000000,53501.68000000,672.55055000
16146,1638577800000,53501.67000000,53608.24000000,53000.00000000,53041.32000000,1216.04106000
16147,1638579600000,53041.33000000,53200.00000000,52618.90000000,52960.54000000,1269.52202000
16148,1638581400000,52960.55000000,53101.00000000,52555.00000000,52982.51000000,752.00986000
16149,1638583200000,52982.50000000,53101.00000000,52750.00000000,52785.44000000,633.58968000
16150,1638585000000,52785.44000000,53120.01000000,52711.51000000,53112.40000000,661.87422000
16151,1638586800000,53112.40000000,53122.86000000,52284.87000000,52478.21000000,934.03921000
16152,1638588600000,52478.21000000,52654.56000000,52000.00000000,52000.00000000,1142.07884000
16153,1638590400000,52000.01000000,52606.98000000,52000.00000000,52306.87000000,1531.79276000
16154,1638592200000,52306.86000000,52481.12000000,49188.00000000,50256.61000000,6657.18114800
16155,1638594000000,50256.61000000,50537.85000000,42000.30000000,45559.47000000,18566.15452000
16156,1638595800000,45561.75000000,47900.00000000,44844.90000000,47538.03000000,13046.21409000
16157,1638597600000,47538.02000000,47777.00000000,46779.07000000,47677.85000000,5959.57646000
16158,1638599400000,47677.85000000,48016.90000000,47238.61000000,47482.79000000,5142.38603000
16159,1638601200000,47482.79000000,47585.50000000,46550.00000000,47546.98000000,3963.88279000
16160,1638603000000,47546.97000000,47556.70000000,46730.75000000,47242.74000000,2952.77054000
16161,1638604800000,47242.75000000,47737.93000000,46958.83000000,47724.93000000,2663.59355000
16162,1638606600000,47724.93000000,47918.05000000,47350.00000000,47500.58000000,2512.54518000
16163,1638608400000,47500.58000000,47691.97000000,47283.06000000,47340.04000000,1677.75564000
16164,1638610200000,47340.04000000,47669.97000000,47300.00000000,47475.49000000,2169.85644000
16165,1638612000000,47475.49000000,47585.65000000,47300.00000000,47300.00000000,2105.33330000
16166,1638613800000,47300.00000000,47468.99000000,46784.43000000,47370.52000000,2757.22408000
16167,1638615600000,47370.51000000,47394.34000000,46800.00000000,46919.93000000,1551.54970000
16168,1638617400000,46919.93000000,47012.84000000,46131.71000000,46489.67000000,2604.14875000
16169,1638619200000,46489.66000000,47582.71000000,46489.66000000,47231.43000000,1873.33361000
16170,1638621000000,47227.94000000,47418.13000000,46933.88000000,47053.32000000,1324.23987000
16171,1638622800000,47053.32000000,47159.71000000,46694.26000000,47121.00000000,1173.11658000
16172,1638624600000,47121.00000000,47444.44000000,47043.92000000,47387.01000000,1726.09636000
16173,1638626400000,47387.01000000,47590.00000000,47251.02000000,47445.00000000,1410.50369000
16174,1638628200000,47445.00000000,47872.47000000,47259.00000000,47828.29000000,1855.45344000
16175,1638630000000,47828.28000000,48573.78000000,47752.40000000,48256.04000000,2684.04362000
16176,1638631800000,48256.05000000,48541.68000000,48066.32000000,48203.73000000,1629.41324000
16177,1638633600000,48203.74000000,48421.03000000,47858.01000000,48291.09000000,1523.72882000
16178,1638635400000,48291.08000000,48480.51000000,47742.09000000,47842.97000000,1456.30742000
16179,1638637200000,47842.98000000,48012.72000000,47779.71000000,47938.98000000,952.65590000
16180,1638639000000,47938.97000000,48388.00000000,47911.92000000,48241.05000000,887.66655000
16181,1638640800000,48241.04000000,48646.73000000,48154.71000000,48504.88000000,1225.11637000
16182,1638642600000,48504.88000000,48877.00000000,48450.02000000,48866.12000000,1090.59909000
16183,1638644400000,48866.13000000,49358.84000000,48628.25000000,49222.76000000,1679.07433000
16184,1638646200000,49222.75000000,49444.00000000,49199.90000000,49250.00000000,1037.47435000
16185,1638648000000,49249.99000000,49464.66000000,48939.38000000,49426.28000000,1662.02576000
16186,1638649800000,49426.28000000,49480.00000000,49080.01000000,49251.94000000,890.16976000
16187,1638651600000,49256.25000000,49358.24000000,48745.42000000,48931.35000000,948.71516000
16188,1638653400000,48931.36000000,48936.99000000,48447.50000000,48705.09000000,987.21392000
16189,1638655200000,48705.09000000,48814.13000000,48603.87000000,48742.00000000,530.15678000
16190,1638657000000,48742.00000000,49299.22000000,48730.02000000,49207.84000000,779.60553000
16191,1638658800000,49207.85000000,49487.76000000,49025.14000000,49117.46000000,984.17140000
16192,1638660600000,49117.46000000,49294.22000000,48809.99000000,49152.47000000,748.82178000
16193,1638662400000,49152.46000000,49699.00000000,49108.43000000,49255.00000000,1593.88599000
16194,1638664200000,49255.00000000,49259.94000000,48315.41000000,48941.95000000,2371.79603000
16195,1638666000000,48944.69000000,49078.45000000,48641.19000000,48758.18000000,891.87315000
16196,1638667800000,48762.92000000,49253.94000000,48727.57000000,49017.79000000,654.65721000
16197,1638669600000,49017.80000000,49076.04000000,48791.53000000,48972.62000000,695.60279000
16198,1638671400000,48972.61000000,49111.00000000,48829.98000000,49056.98000000,602.34781000
16199,1638673200000,49056.97000000,49276.00000000,48843.81000000,49126.84000000,800.61995000
16200,1638675000000,49126.83000000,49375.00000000,49101.00000000,49170.79000000,673.15206000
16201,1638676800000,49170.78000000,49259.12000000,48881.95000000,48980.01000000,461.81187000
16202,1638678600000,48980.01000000,49215.00000000,48831.61000000,48948.98000000,523.02041000
16203,1638680400000,48948.98000000,49197.51000000,48857.99000000,49091.29000000,404.40595000
16204,1638682200000,49091.28000000,49447.88000000,49081.37000000,49424.00000000,636.15397000
16205,1638684000000,49424.00000000,49535.54000000,49234.77000000,49487.00000000,609.97158000
16206,1638685800000,49487.01000000,49598.51000000,49291.04000000,49464.64000000,1246.47857000
16207,1638687600000,49464.63000000,49666.94000000,49443.44000000,49525.05000000,813.74929000
16208,1638689400000,49525.05000000,49547.94000000,49229.44000000,49289.18000000,1020.72469000
16209,1638691200000,49289.17000000,49500.00000000,49143.12000000,49351.39000000,817.82878000
16210,1638693000000,49351.40000000,49573.23000000,49268.01000000,49474.55000000,643.25065000
16211,1638694800000,49474.55000000,49474.55000000,48700.00000000,49051.00000000,1323.29747000
